Influencer_ID,Influencer_Name,Platform,Influencer_Tier,Followers,Avg_Likes,Avg_Comments,Avg_Shares,Campaign_ID,Campaign_Cost,Revenue,ROI,Campaign_Type
INF0052,Influencer_52,YouTube,Macro,726495,45149,6744,623,CAM00257,3266,41317,11.65,Giveaway
INF0052,Influencer_52,YouTube,Micro,748512,34367,6141,356,CAM00258,4605,32121,5.98,Giveaway
INF0052,Influencer_52,YouTube,Micro,406804,12746,1085,578,CAM00259,679,10014,13.75,Giveaway
INF0052,Influencer_52,YouTube,Micro,203332,8200,1429,223,CAM00260,2410,9706,3.03,Giveaway
INF0053,Influencer_53,Instagram,Macro,596923,26349,3710,639,CAM00261,2262,29106,11.87,Product Launch
INF0053,Influencer_53,TikTok,Macro,272991,22524,3103,1007,CAM00262,669,19890,28.73,Promotion
INF0053,Influencer_53,Instagram,Macro,35707,1223,71,38,CAM00263,1093,1594,0.46,Giveaway
INF0053,Influencer_53,YouTube,Macro,475112,9972,1174,472,CAM00264,1058,"$11,003 ",9.4,Promotion
INF0053,Influencer_53,YouTube,Micro,944115,22045,4364,1071,CAM00265,175,20547,116.41,Giveaway
INF0054,Influencer_54,YouTube,Nano,876825,85559,11723,1725,CAM00266,3299,70550,20.39,Giveaway
INF0054,Influencer_54,YouTube,Macro,80141,1808,98,40,CAM00267,2019,3974,0.97,Promotion
INF0054,Influencer_54,TikTok,Macro,398686,9813,767,384,CAM00268,4662,29366,5.3,Product Launch
INF0054,Influencer_54,TikTok,Micro,772246,55861,9815,2669,CAM00269,3535,57667,15.31,Giveaway
INF0054,Influencer_54,YouTube,Macro,737400,62515,11233,2546,CAM00270,1036,"$58,057 ",55.04,Promotion
INF0055,Influencer_55,TikTok,Micro,317205,29398,4118,1400,CAM00271,3174,34789,9.96,Giveaway
INF0055,Influencer_55,TikTok,Micro,159056,3116,463,155,CAM00272,624,5618,8,Product Launch
INF0055,Influencer_55,TikTok,Nano,729744,72536,11813,987,CAM00273,3280,68501,19.88,Giveaway
INF0055,Influencer_55,Instagram,Micro,420139,28798,4745,1354,CAM00274,4164,41443,8.95,Product Launch
INF0055,Influencer_55,Instagram,Macro,336441,29946,2922,1340,CAM00275,3762,25952,5.9,Promotion
INF0056,Influencer_56,Instagram,Nano,239389,16378,1625,576,CAM00276,4139,"$21,226 ",4.13,Product Launch
INF0056,Influencer_56,TikTok,Nano,665468,29438,3893,996,CAM00277,785,24261,29.91,Product Launch
INF0056,Influencer_56,Instagram,Mega,940947,10651,1470,178,CAM00278,2939,19398,5.6,Giveaway
INF0056,Influencer_56,YouTube,Mega,865008,38216,6859,1175,CAM00279,2551,43516,16.06,Promotion
INF0056,Influencer_56,YouTube,Nano,196804,8012,857,207,CAM00280,3414,11192,2.28,Promotion
 INF0057 ,Influencer_57,TikTok,Macro,572107,37021,6098,1574, CAM00281 ,2595,40458,14.59,Product Launch
INF0057,Influencer_57,YouTube,Micro,714708,60046,6883,2754,CAM00282,"$3,238 ","$60,559 ",17.7,Giveaway
INF0057,Influencer_57,TikTok,Nano,319232,22002,,393,CAM00283,190,15713,81.7,Product Launch
INF0057,Influencer_57,Instagram,Nano,441097,11014,1570,340,CAM00284,2591,13420,4.18,Product Launch
INF0057,Influencer_57,YouTube,Nano,204502,11841,1623,160,CAM00285,1731,12655,6.31,Product Launch
INF0058,Influencer_58,YouTube,Micro,699956,33051,2256,569,CAM00286,"$3,229 ",25298,6.83,Giveaway
INF0058,Influencer_58,YouTube,Mega,73588,1958,184,81,CAM00287,494,2234,3.52,Promotion
INF0058,Influencer_58,YouTube,Macro,156683,7553,476,321,CAM00288,1758,11020,5.27,Giveaway
INF0058,Influencer_58,TikTok,Macro,995170,10183,1483,311,CAM00289,1293,9911,6.67,Promotion
INF0058,Influencer_58,YouTube,Mega,562672,38371,2924,937,CAM00290,2681,"$36,074 ",12.46,Promotion
INF0059,Influencer_59,Instagram,Micro,233601,7710,734,302,CAM00291,3733,14544,2.9,Giveaway
INF0059,Influencer_59,Instagram,Macro,299185,24789,4090,396,CAM00292,1512,24068,14.92,Promotion
INF0059,Influencer_59,Instagram,Nano,196246,6117,1103,176,CAM00293,711,5496,6.73,Giveaway
INF0059,Influencer_59,Instagram,Mega,541302,16629,1345,590,CAM00294,1018,13811,12.57,Promotion
INF0059,Influencer_59,Instagram,Nano,452000,24728,4900,382,CAM00295,3779,29243,6.74,Giveaway
INF0060,Influencer_60,YouTube,Micro,950621,47646,7560,506,CAM00296,3401,39840,10.71,Promotion
INF0060,Influencer_60,Instagram,Macro,,29262,2943,1352,CAM00297,4181,25451,5.09,Promotion
INF0060,Influencer_60,YouTube,Macro,636232,40475,4459,998,CAM00298,2522,"$37,187 ",13.75,Product Launch
INF0060,Influencer_60,TikTok,Mega,117492,6663,,279,CAM00299,3660,16863,3.61,Promotion
INF0060,Influencer_60,Instagram,Micro,650991,58073,8573,1818,CAM00300,2478,51865,19.93,Giveaway
INF0061,Influencer_61,Instagram,Micro,599357,42107,8384,1535,CAM00301,1282,43083,32.61,Product Launch
INF0061,Influencer_61,YouTube,Micro,272830,14151,835,459,CAM00302,3669,26958,6.35,Product Launch
INF0061,Influencer_61,Instagram,Micro,836036,1175737.211,4830,1894,CAM00303,2543,47280,17.59,Product Launch
INF0061,Influencer_61,Instagram,Mega,125982,9833,1004,359,CAM00304,2612,19344,6.41,Promotion
INF0061,Influencer_61,Instagram,Nano,99540,,405,22,CAM00305,3993,"$17,492 ",3.38,Giveaway
INF0062,Influencer_62,Instagram,Mega,19752,1694,217,59,CAM00306,4601,19228,3.18,Promotion
INF0062,Influencer_62,YouTube,Nano,120968,7834,987,128,CAM00307,2606,7380,1.83,Giveaway
INF0062,Influencer_62,YouTube,Nano,644552,19634,1987,495,CAM00308,2867,27309,8.53,Giveaway
INF0062,Influencer_62,Instagram,Micro,393136,21966,3817,465,CAM00309,1739,23207,12.35,Promotion
INF0062,Influencer_62,Instagram,Micro,234782,5765,968,190,CAM00310,293,5135,16.53,Product Launch
INF0063,Influencer_63,Instagram,Macro,753878,1060196.472,4516,1211,CAM00311,3279,41033,11.51,Giveaway
 INF0063 ,Influencer_63,Instagram,Micro,588421,,3138,814, CAM00312 ,122,28617,233.57,Product Launch
INF0063,Influencer_63,TikTok,Micro,811658,20792,3207,495,CAM00313,4411,34727,6.87,Product Launch
INF0063,Influencer_63,Instagram,Micro,861952,45805,4445,1569,CAM00314,1183,38081,31.19,Promotion
INF0063,influencer_63,TikTok,Micro,992469,25541,3202,662,CAM00315,1098,22738,19.71,Giveaway
INF0064,Influencer_64,Instagram,Macro,773577,12482,672,192,CAM00316,4273,18085,3.23,Product Launch
INF0064,Influencer_64,YouTube,Mega,209524,19754,3583,417,CAM00317,2544,24693,8.71,Promotion
INF0064,Influencer_64,Instagram,Macro,936772,10858,1524,267,CAM00318,2003,13394,5.69,Promotion
INF0064,Influencer_64,Instagram,Nano,251497,,2199,468,CAM00319,506,12208,23.13,Promotion
INF0064,Influencer_64,YouTube,Nano,45936,1047,71,23,CAM00320,932,1887,1.02,Product Launch
INF0065,Influencer_65,Instagram,Mega,910711,14212,1796,708,CAM00321,2198,"$18,400 ",7.37,Giveaway
INF0065,Influencer_65,Instagram,Micro,435995,11177,1658,490,CAM00322,1558,16050,9.3,Product Launch
INF0065,Influencer_65,YouTube,Micro,334373,23027,2374,714,CAM00323,3079,29507,8.58,Promotion
INF0065,Influencer_65,TikTok,Macro,928460,41629,8099,830,CAM00324,2343,44127,17.83,Promotion
INF0065,Influencer_65,Instagram,Micro,503420,39481,2786,1240,CAM00325,3134,28137,7.98,Giveaway
INF0066,Influencer_66,Instagram,Macro,638420,62455,10631,3021,CAM00326,$213 ,"$53,678 ",251.01,Giveaway
INF0066,Influencer_66,YouTube,Nano,972248,57670,6814,2524,CAM00327,4328,49174,10.36,Giveaway
INF0066,Influencer_66,TikTok,Micro,11749,276,27,10,CAM00328,4889,20478,3.19,Promotion
INF0066,Influencer_66,YouTube,Micro,291524,13265,1577,549,CAM00329,2494,12837,4.15,Promotion
INF0066,Influencer_66,TikTok,Micro,425127,34359,3343,1289,CAM00330,621,25296,39.73,Promotion
INF0067,Influencer_67,YouTube,Nano,305224,26151,1458,1204,CAM00331,838,21201,24.3,Product Launch
INF0067,Influencer_67,YouTube,Macro,390878,27104,4994,961,CAM00332,128,23541,182.91,Giveaway
INF0067,Influencer_67,Instagram,Micro,774974,43907,3184,1734,CAM00333,2198,31769,13.45,Product Launch
INF0067,Influencer_67,Instagram,Macro,,13652,2149,175,CAM00334,457,10844,22.73,Giveaway
 INF0067 ,Influencer_67,TikTok,Micro,733176,70447,11315,1699, CAM00335 ,415,57653,137.92,Giveaway
INF0068,Influencer_68,YouTube,Nano,202139,16114,2404,280,CAM00336,3612,20727,4.74,Promotion
INF0068,Influencer_68,TikTok,Macro,239340,16616,2735,342,CAM00337,,14509,7.94,Product Launch
INF0068,Influencer_68,Instagram,Nano,40279,3911,368,159,CAM00338,,8208,2.38,Giveaway
INF0068,Influencer_68,Instagram,Nano,520089,5688,502,116,CAM00339,1690,9570,4.66,Product Launch
INF0068,Influencer_68,YouTube,Macro,124257,6590,1215,150,CAM00340,3797,12319,2.24,Giveaway
INF0069,Influencer_69,YouTube,Nano,804585,51629,7091,2061,CAM00341,1361,45029,32.09,Product Launch
INF0069,Influencer_69,TikTok,Micro,620745,,1346,629,CAM00342,2280,12073,4.3,Product Launch
INF0069,Influencer_69,Instagram,Micro,71119,3476,402,119,CAM00343,2887,7579,1.63,Giveaway
INF0069,Influencer_69,Instagram,Micro,408507,8552,680,388,CAM00344,4038,13286,2.29,Product Launch
INF0069,Influencer_69,TikTok,Nano,125447,4832,878,98,CAM00345,3040,8899,1.93,Promotion
INF0070,Influencer_70,YouTube,Micro,684404,20460,4025,816,CAM00346,696,18813,26.03,Product Launch
INF0070,Influencer_70,TikTok,Micro,633543,16452,2167,812,CAM00347,2631,20804,6.91,Product Launch
INF0070,Influencer_70,YouTube,Nano,705268,17514,1221,683,CAM00348,332,13562,39.85,Product Launch
INF0070,Influencer_70,Instagram,Nano,485814,26975,4750,1060,CAM00349,3804,37613,8.89,Giveaway
INF0070,Influencer_70,TikTok,Micro,67912,3786,358,123,CAM00350,2510,"$4,989 ",0.99,Promotion
INF0071,influencer_71,TikTok,Micro,105555,7100,1165,116,CAM00351,411,6767,15.46,Giveaway
INF0071,Influencer_71,Instagram,Nano,983599,31672,5034,1573,CAM00352,,34344,17.03,Product Launch
INF0071,Influencer_71,TikTok,Micro,766418,29111,4697,1240,CAM00353,972,27575,27.37,Product Launch
INF0071,Influencer_71,TikTok,Nano,68695,5532,736,56,CAM00354,2699,15533,4.76,Product Launch
INF0071,Influencer_71,YouTube,Nano,692211,53380,4290,2579,CAM00355,2684,48759,17.17,Promotion
INF0072,Influencer_72,Instagram,Nano,746182,27985,5079,1395,CAM00356,2229,29381,12.18,Product Launch
INF0072,Influencer_72,Instagram,Micro,235627,17668,3231,595,CAM00357,1878,21412,10.4,Product Launch
INF0072,Influencer_72,YouTube,Mega,735005,53365,2694,1856,CAM00358,4333,52087,11.02,Product Launch
INF0072,Influencer_72,YouTube,Nano,933883,43154,7816,1312,CAM00359,3636,38804,9.67,Product Launch
INF0072,Influencer_72,Instagram,Micro,644407,19518,3033,236,CAM00360,2633,24112,8.16,Product Launch
INF0073,Influencer_73,YouTube,Mega,247353,15878,848,363,CAM00361,3440,12849,2.74,Promotion
INF0073,Influencer_73,TikTok,Micro,865661,62836,10172,3096,CAM00362,3024,65608,20.7,Product Launch
INF0073,Influencer_73,TikTok,Nano,142330,7062,509,163,CAM00363,1256,6581,4.24,Product Launch
INF0073,Influencer_73,TikTok,Nano,362278,10815,1511,426,CAM00364,1069,10500,8.82,Giveaway
INF0073,influencer_73,TikTok,Micro,603272,28904,4203,1197,CAM00365,2060,30538,13.82,Giveaway
INF0074,Influencer_74,Instagram,Nano,686614,965601.5166,6321,1931,CAM00366,3521,47699,12.55,Promotion
INF0074,Influencer_74,Instagram,Nano,517595,22050,2208,243,CAM00367,3746,26571,6.09,Product Launch
INF0074,Influencer_74,Instagram,Micro,229981,7951,1015,174,CAM00368,4036,12573,2.12,Promotion
INF0074,Influencer_74,TikTok,Micro,917781,27807,2962,791,CAM00369,2053,28370,12.82,Giveaway
INF0074,Influencer_74,YouTube,Nano,770097,,11328,2561,CAM00370,,76506,15,Promotion
INF0075,Influencer_75,TikTok,Mega,530393,48714,8136,500,CAM00371,2906,41092,13.14,Product Launch
INF0075,Influencer_75,YouTube,Micro,506659,11056,1214,518,CAM00372,4693,11014,1.35,Product Launch
INF0075,Influencer_75,YouTube,Macro,133503,2020,186,41,CAM00373,212,1739,7.2,Product Launch
INF0075,influencer_75,YouTube,Macro,,2434,220,98,CAM00374,1691,9016,4.33,Product Launch
INF0075,Influencer_75,YouTube,Mega,312877,4969,611,56,CAM00375,2693,12369,3.59,Product Launch
INF0076,Influencer_76,Instagram,Micro,968530,21822,2833,577,CAM00376,3191,30831,8.66,Promotion
INF0076,Influencer_76,TikTok,Micro,408505,31013,4101,468,CAM00377,993,27276,26.47,Product Launch
INF0076,Influencer_76,YouTube,Macro,51601,4360,733,152,CAM00378,4310,24770,4.75,Product Launch
INF0076,Influencer_76,YouTube,Macro,784441,18078,2870,319,CAM00379,2402,20197,7.41,Product Launch
INF0076,Influencer_76,TikTok,Nano,351040,33430,6522,579,CAM00380,4774,34883,6.31,Product Launch
INF0077,Influencer_77,TikTok,Macro,933856,80830,10846,2500,CAM00381,622,64402,102.54,Giveaway
INF0077,Influencer_77,Instagram,Micro,679841,39994,6749,1277,CAM00382,1683,34134,19.28,Giveaway
INF0077,Influencer_77,Instagram,Mega,210093,18114,2070,283,CAM00383,3187,15720,3.93,Giveaway
 INF0077 ,Influencer_77,Instagram,Macro,733303,34508,5094,1097, CAM00384 ,393,28677,71.97,Giveaway
INF0077,Influencer_77,YouTube,Nano,514317,42470,5049,512,CAM00385,1904,35044,17.41,Promotion
INF0078,Influencer_78,YouTube,Nano,764935,25453,1901,590,CAM00386,,29401,9.35,Product Launch
INF0078,Influencer_78,TikTok,Micro,805565,19773,1746,946,CAM00387,2155,22755,9.56,Product Launch
INF0078,Influencer_78,TikTok,Micro,513880,6395,382,182,CAM00388,2041,7748,2.8,Giveaway
INF0078,Influencer_78,Instagram,Micro,444945,24384,1604,884,CAM00389,2476,21842,7.82,Giveaway
INF0078,Influencer_78,YouTube,Micro,951162,47269,3750,825,CAM00390,57,31011,543.05,Promotion
INF0079,Influencer_79,YouTube,Mega,558531,43662,3993,982,CAM00391,4704,36282,6.71,Giveaway
INF0079,Influencer_79,YouTube,Mega,986325,57179,4213,2163,CAM00392,3389,43461,11.82,Product Launch
INF0079,Influencer_79,TikTok,Micro,825143,71908,13369,1515,CAM00393,4185,70679,15.89,Giveaway
INF0079,Influencer_79,TikTok,Mega,,25717,1996,1176,CAM00394,737,19077,24.88,Product Launch
INF0079,Influencer_79,Instagram,Nano,593131,48561,9477,2150,CAM00395,2746,54099,18.7,Promotion
INF0080,influencer_80,TikTok,Macro,343829,13330,2642,392,CAM00396,3654,25163,5.89,Giveaway
INF0080,Influencer_80,Instagram,Micro,57481,1433,261,38,CAM00397,296,1504,4.08,Product Launch
INF0080,influencer_80,TikTok,Macro,402220,24285,3135,941,CAM00398,3119,30553,8.8,Product Launch
INF0080,Influencer_80,Instagram,Nano,671396,27067,2557,1264,CAM00399,695,22465,31.32,Product Launch
INF0080,Influencer_80,TikTok,Micro,607123,60060,11122,2166,CAM00400,2554,56434,21.1,Promotion
INF0081,Influencer_81,TikTok,Nano,309449,25911,4715,803,CAM00401,4129,36928,7.94,Promotion
INF0081,Influencer_81,YouTube,Nano,217823,3887,613,104,CAM00402,2643,8530,2.23,Product Launch
INF0081,Influencer_81,YouTube,Micro,669590,18221,2588,499,CAM00403,945,15961,15.89,Product Launch
INF0081,Influencer_81,TikTok,Macro,597804,49353,,994,CAM00404,4434,44470,9.03,Promotion
INF0081,Influencer_81,Instagram,Micro,654583,12810,1245,130,CAM00405,,"$9,973 ",7.9,Giveaway
INF0082,Influencer_82,YouTube,Macro,105648,7287,1448,94,CAM00406,689,8341,11.11,Product Launch
INF0082,Influencer_82,YouTube,Nano,253419,22294,1835,544,CAM00407,4678,18025,2.85,Promotion
INF0082,Influencer_82,YouTube,Macro,444316,30562,5829,1370,CAM00408,4696,46174,8.83,Promotion
INF0082,Influencer_82,YouTube,Nano,51939,73043.04482,322,167,CAM00409,2504,5787,1.31,Giveaway
INF0082,Influencer_82,Instagram,Nano,477513,23987,2855,1069,CAM00410,889,19373,20.79,Promotion
INF0083,Influencer_83,YouTube,Mega,703098,68841,4585,1851,CAM00411,330,45790,137.76,Product Launch
INF0083,influencer_83,YouTube,Micro,324853,30090,,1334,CAM00412,4228,42487,9.05,Product Launch
INF0083,Influencer_83,TikTok,Macro,479082,37299,6368,399,CAM00413,3839,43472,10.32,Promotion
INF0083,Influencer_83,Instagram,Nano,274146,18242,2369,645,CAM00414,"$4,543 ",20701,3.56,Promotion
INF0083,Influencer_83,TikTok,Macro,559516,32822,2116,645,CAM00415,2417,28252,10.69,Giveaway
INF0084,Influencer_84,TikTok,Micro,589595,21882,3058,478,CAM00416,2431,25829,9.62,Product Launch
INF0084,Influencer_84,YouTube,Nano,203435,3215,583,144,CAM00417,4058,"$22,859 ",4.63,Giveaway
INF0084,Influencer_84,YouTube,Micro,858342,14683,1261,613,CAM00418,1743,"$14,696 ",7.43,Giveaway
INF0084,Influencer_84,YouTube,Macro,853746,85024,15164,2623,CAM00419,1398,72790,51.07,Product Launch
INF0084,Influencer_84,YouTube,Mega,45900,2933,197,40,CAM00420,3566,4148,0.16,Product Launch
INF0085,Influencer_85,YouTube,Micro,616458,52174,9487,1715,CAM00421,392,44702,113.04,Product Launch
INF0085,Influencer_85,TikTok,Micro,224563,20651,2471,320,CAM00422,4804,36368,6.57,Promotion
INF0085,Influencer_85,Instagram,Micro,89668,2273,436,63,CAM00423,4650,18944,3.07,Promotion
INF0085,Influencer_85,Instagram,Mega,554091,39273,2739,760,CAM00424,628,27422,42.67,Giveaway
INF0085,Influencer_85,Instagram,Micro,394409,13583,1642,670,CAM00425,1160,13298,10.46,Giveaway
INF0086,Influencer_86,Instagram,Mega,527549,17353,1809,501,CAM00426,779,15962,19.49,Product Launch
INF0086,Influencer_86,TikTok,Nano,375226,13100,2564,304,CAM00427,2850,20412,6.16,Product Launch
INF0086,Influencer_86,TikTok,Micro,74869,105290.0464,447,88,CAM00428,4846,5821,0.2,Giveaway
INF0086,Influencer_86,YouTube,Micro,411925,5954,1041,260,CAM00429,4747,17319,2.65,Promotion
INF0086,Influencer_86,TikTok,Nano,266972,16414,2082,356,CAM00430,2479,16380,5.61,Promotion
INF0087,Influencer_87,TikTok,Nano,137535,2453,349,35,CAM00431,2916,14823,4.08,Promotion
INF0087,Influencer_87,TikTok,Nano,312478,27710,3436,1055,CAM00432,1406,27702,18.7,Giveaway
INF0087,Influencer_87,TikTok,Micro,709140,32274,3655,853,CAM00433,4601,39517,7.59,Promotion
INF0087,Influencer_87,Instagram,Nano,501844,32475,3130,1394,CAM00434,1037,28071,26.07,Giveaway
INF0087,Influencer_87,TikTok,Macro,431599,37833,1903,1464,CAM00435,776,25228,31.51,Promotion
INF0088,Influencer_88,TikTok,Micro,68411,4911,329,124,CAM00436,"$2,736 ",12723,3.65,Promotion
INF0088,Influencer_88,TikTok,Micro,754298,48025,6360,2209,CAM00437,381,38298,99.52,Promotion
INF0088,Influencer_88,TikTok,Mega,151158,11712,1310,419,CAM00438,251,9193,35.63,Promotion
INF0088,Influencer_88,YouTube,Micro,666418,42572,5335,662,CAM00439,$820 ,33693,40.09,Promotion
INF0088,Influencer_88,Instagram,Mega,847490,64992,8416,2805,CAM00440,3471,54685,14.75,Giveaway
INF0089,Influencer_89,Instagram,Micro,997432,72353,9396,2022,CAM00441,2048,55741,26.22,Giveaway
 INF0089 ,Influencer_89,TikTok,Micro,862396,71339,5878,2044, CAM00442 ,1481,53662,35.23,Product Launch
INF0089,Influencer_89,YouTube,Micro,625411,28059,4988,733,CAM00443,3550,29151,7.21,Product Launch
INF0089,Influencer_89,YouTube,Macro,693148,60689,8408,1156,CAM00444,1873,53136,27.37,Giveaway
INF0089,Influencer_89,TikTok,Nano,604291,37546,6153,523,CAM00445,2091,33576,15.06,Giveaway
INF0090,Influencer_90,YouTube,Micro,329821,24242,3715,605,CAM00446,3030,29223,8.64,Giveaway
INF0090,Influencer_90,TikTok,Mega,433548,39066,3980,632,CAM00447,3323,38085,10.46,Product Launch
INF0090,Influencer_90,Instagram,Micro,789443,8371,903,348,CAM00448,4962,10978,1.21,Promotion
INF0090,Influencer_90,Instagram,Nano,927271,59827,6263,1119,CAM00449,3325,51582,14.51,Product Launch
INF0090,Influencer_90,TikTok,Nano,149510,10756,764,316,CAM00450,1449,14253,8.84,Product Launch
INF0091,Influencer_91,YouTube,Macro,750122,72582,7812,839,CAM00451,4508,59811,12.27,Promotion
INF0091,Influencer_91,Instagram,Micro,485585,22137,2146,351,CAM00452,4390,22898,4.22,Giveaway
INF0091,Influencer_91,YouTube,Nano,777676,66252,6993,1655,CAM00453,3208,54940,16.13,Product Launch
INF0091,Influencer_91,YouTube,Micro,984825,83122,16425,1790,CAM00454,1986,74216,36.37,Product Launch
 INF0091 ,Influencer_91,YouTube,Micro,237527,18911,3725,550, CAM00455 ,1982,"$21,965 ",10.08,Promotion
INF0092,Influencer_92,YouTube,Macro,787261,25366,4458,615,CAM00456,1427,22978,15.1,Giveaway
INF0092,Influencer_92,YouTube,Nano,188954,4902,618,181,CAM00457,1606,11527,6.18,Giveaway
INF0092,Influencer_92,YouTube,Nano,394574,23293,1741,776,CAM00458,1184,20753,16.53,Product Launch
INF0092,Influencer_92,Instagram,Nano,145355,6709,1335,303,CAM00459,2201,10290,3.68,Product Launch
INF0092,Influencer_92,Instagram,Nano,176767,11641,933,300,CAM00460,1357,13704,9.1,Product Launch
INF0093,Influencer_93,Instagram,Nano,822860,48443,4077,2352,CAM00461,1190,38844,31.64,Product Launch
INF0093,Influencer_93,Instagram,Micro,813853,47207,8520,718,CAM00462,1560,39475,24.3,Product Launch
INF0093,Influencer_93,Instagram,Nano,92088,6562,787,74,CAM00463,932,7015,6.53,Giveaway
INF0093,Influencer_93,Instagram,Mega,131351,2420,394,71,CAM00464,"$4,840 ",12537,1.59,Promotion
INF0093,Influencer_93,TikTok,Micro,598093,34103,4583,942,CAM00465,1996,31400,14.73,Giveaway
INF0094,influencer_94,YouTube,Micro,,25291,4017,1157,CAM00466,3852,29976,6.78,Promotion
INF0094,Influencer_94,YouTube,Mega,543642,34896,4840,1474,CAM00467,4308,33696,6.82,Giveaway
INF0094,Influencer_94,YouTube,Micro,573744,8808,444,313,CAM00468,3985,11999,2.01,Promotion
INF0094,Influencer_94,Instagram,Micro,,50645,5938,1540,CAM00469,1774,45591,24.7,Giveaway
INF0094,Influencer_94,Instagram,Nano,315063,24774,4691,278,CAM00470,3956,34285,7.67,Giveaway
INF0095,Influencer_95,TikTok,Nano,678673,45422,6662,1943,CAM00471,3802,43260,10.38,Giveaway
INF0095,Influencer_95,Instagram,Micro,50847,2927,494,145,CAM00472,2361,14242,5.03,Giveaway
INF0095,Influencer_95,YouTube,Macro,913871,33370,1740,1318,CAM00473,74,22178,298.7,Giveaway
INF0095,Influencer_95,Instagram,Macro,782198,17878,2914,728,CAM00474,250,15752,62.01,Promotion
INF0095,Influencer_95,Instagram,Nano,938635,68523,4499,1779,CAM00475,4947,48770,8.86,Product Launch
INF0096,Influencer_96,TikTok,Nano,311655,22397,1202,498,CAM00476,3705,17700,3.78,Giveaway
INF0096,influencer_96,TikTok,Nano,558243,34574,5347,354,CAM00477,2180,32231,13.78,Giveaway
